year;county;domestic_background;gender;exam_score
2017;Tartumaa;Estonian;Female;35
2017;Ida-Virumaa;Estonian;Male;35
2017;Harjumaa;Russian;Female;25
2017;Lääne-Virumaa;Estonian;Female;38
2017;Lääne-Virumaa;Estonian;Female;41
2017;Pärnumaa;Estonian;Female;16
2017;Pärnumaa;Estonian;Male;22
2017;Harjumaa;Estonian;Male;26
2017;Pärnumaa;Estonian;Male;40
2017;Lääne-Virumaa;Russian;Male;46
2017;Läänemaa;Estonian;Male;39
2017;Viljandimaa;Estonian;Male;45
2017;Tartumaa;Estonian;Male;31
2017;Harjumaa;Estonian;Male;32
2017;Harjumaa;Russian;Male;40
2017;Saaremaa;Estonian;Female;32
2017;Pärnumaa;Estonian;Male;18
2017;Ida-Virumaa;Russian;Male;33
2017;Ida-Virumaa;Estonian;Female;38
2017;Järvamaa;Estonian;Female;42
2017;Harjumaa;Estonian;Male;14
2017;Saaremaa;Estonian;Female;29
2017;Ida-Virumaa;Russian;Female;46
2017;Harjumaa;Russian;Male;43
2017;Harjumaa;Estonian;Female;35
2017;Ida-Virumaa;Estonian;Male;49
2017;Ida-Virumaa;Russian;Female;47
2017;Tartumaa;Estonian;Male;43
2017;Põlvamaa;Estonian;Male;17
2017;Harjumaa;Estonian;Female;36
2017;Pärnumaa;Estonian;Female;33
2017;Harjumaa;Estonian;Female;28
2017;Viljandimaa;Estonian;Male;21
2017;Raplamaa;Estonian;Female;45
2017;Harjumaa;Estonian;Male;25
2017;Pärnumaa;Estonian;Male;24
2017;Ida-Virumaa;Russian;Female;21
2017;Harjumaa;Estonian;Male;40
2017;Lääne-Virumaa;Estonian;Male;21
2017;Harjumaa;Russian;Male;40
2017;Ida-Virumaa;Russian;Female;42
2017;Põlvamaa;Estonian;Female;41
2017;Jõgevamaa;Estonian;Male;47
2017;Harjumaa;Estonian;Female;44
2017;Tartumaa;Estonian;Male;41
2017;Tartumaa;Estonian;Male;24
2017;Valgamaa;Estonian;Male;41
2017;Harjumaa;Estonian;Male;36
2017;Harjumaa;Estonian;Male;28
2017;Harjumaa;Russian;Male;47
2017;Harjumaa;Russian;Male;40
2017;Harjumaa;Estonian;Female;43
2017;Pärnumaa;Estonian;Male;39
2017;Harjumaa;Estonian;Female;13
2017;Tartumaa;Estonian;Female;31
2017;Tartumaa;Estonian;Female;38
2017;Põlvamaa;Estonian;Male;40
2017;Valgamaa;Estonian;Female;28
2017;Harjumaa;Estonian;Female;26
2017;Lääne-Virumaa;Estonian;Male;21
2017;Harjumaa;Estonian;Male;45
2017;Tartumaa;Estonian;Male;29
2017;Harjumaa;Estonian;Female;33
2017;Harjumaa;Estonian;Female;46
2017;Lääne-Virumaa;Estonian;Female;45
2017;Harjumaa;Russian;Male;21
2017;Harjumaa;Estonian;Male;39
2017;Tartumaa;Russian;Female;40
2017;Harjumaa;Russian;Female;31
2017;Ida-Virumaa;Russian;Female;32
2017;Harjumaa;Russian;Male;39
2017;Tartumaa;Estonian;Female;18
2017;Pärnumaa;Estonian;Female;33
2017;Pärnumaa;Estonian;Male;18
2017;Harjumaa;Russian;Female;36
2017;Ida-Virumaa;Russian;Male;34
2017;Ida-Virumaa;Russian;Male;32
2017;Harjumaa;Russian;Male;40
2017;Harjumaa;Russian;Male;25
2017;Harjumaa;Estonian;Female;35
2017;Harjumaa;Estonian;Male;23
2017;Järvamaa;Estonian;Female;46
2017;Harjumaa;Estonian;Male;24
2017;Harjumaa;Russian;Male;24
2017;Pärnumaa;Estonian;Female;23
2017;Põlvamaa;Estonian;Female;47
2017;Harjumaa;Estonian;Male;18
2017;Harjumaa;Russian;Female;39
2017;Harjumaa;Russian;Female;30
2017;Jõgevamaa;Russian;Female;47
2017;Järvamaa;Estonian;Female;32
2017;Pärnumaa;Estonian;Male;34
2017;Harjumaa;Russian;Male;35
2017;Jõgevamaa;Estonian;Male;37
2017;Harjumaa;Russian;Male;16
2017;Harjumaa;Estonian;Female;48
2017;Viljandimaa;Estonian;Female;40
2017;Harjumaa;Estonian;Female;33
2017;Järvamaa;Estonian;Female;40
2017;Ida-Virumaa;Russian;Female;42
2017;Pärnumaa;Estonian;Male;36
2017;Raplamaa;Estonian;Female;35
2017;Põlvamaa;Estonian;Female;25
2017;Harjumaa;Estonian;Female;32
2017;Tartumaa;Estonian;Female;41
2017;Ida-Virumaa;Russian;Male;30
2017;Harjumaa;Estonian;Female;29
2017;Läänemaa;Estonian;Male;43
2017;Pärnumaa;Estonian;Female;38
2017;Harjumaa;Estonian;Male;37
2017;Lääne-Virumaa;Estonian;Female;45
2017;Harjumaa;Russian;Male;41
2017;Harjumaa;Estonian;Male;37
2017;Harjumaa;Russian;Female;24
2017;Tartumaa;Russian;Male;47
2017;Ida-Virumaa;Russian;Male;48
2017;Viljandimaa;Estonian;Female;37
2017;Lääne-Virumaa;Estonian;Male;38
2017;Põlvamaa;Estonian;Male;35
2017;Ida-Virumaa;Russian;Female;39
2017;Tartumaa;Estonian;Male;31
2017;Läänemaa;Estonian;Male;41
2017;Harjumaa;Estonian;Male;12
2017;Harjumaa;Estonian;Male;29
2017;Harjumaa;Estonian;Female;35
2017;Tartumaa;Estonian;Male;32
2017;Pärnumaa;Estonian;Male;37
2017;Viljandimaa;Estonian;Female;26
2017;Harjumaa;Estonian;Male;21
2017;Läänemaa;Estonian;Male;48
2017;Harjumaa;Russian;Female;40
2017;Harjumaa;Estonian;Female;37
2017;Ida-Virumaa;Russian;Female;43
2017;Läänemaa;Estonian;Female;27
2017;Hiiumaa;Estonian;Female;31
2017;Harjumaa;Estonian;Female;29
2017;Harjumaa;Estonian;Male;33
2017;Harjumaa;Estonian;Male;31
2017;Harjumaa;Estonian;Male;32
2017;Harjumaa;Estonian;Female;41
2017;Saaremaa;Estonian;Female;37
2017;Tartumaa;Estonian;Male;42
2017;Läänemaa;Estonian;Male;36
2017;Harjumaa;Russian;Male;39
2017;Tartumaa;Estonian;Male;40
2017;Harjumaa;Russian;Male;44
2017;Järvamaa;Estonian;Female;37
2017;Tartumaa;Russian;Female;38
2017;Tartumaa;Estonian;Female;36
2017;Viljandimaa;Estonian;Female;21
2017;Ida-Virumaa;Russian;Female;49
2017;Pärnumaa;Estonian;Female;46
2017;Harjumaa;Estonian;Female;34
2017;Harjumaa;Estonian;Male;38
2017;Pärnumaa;Estonian;Male;42
2017;Ida-Virumaa;Estonian;Female;40
2017;Harjumaa;Estonian;Male;49
2017;Harjumaa;Russian;Male;26
2017;Saaremaa;Estonian;Female;34
2017;Harjumaa;Russian;Female;38
2017;Tartumaa;Estonian;Female;43
2017;Raplamaa;Estonian;Female;44
2017;Harjumaa;Estonian;Male;45
2017;Harjumaa;Estonian;Female;33
2017;Võrumaa;Estonian;Male;3
2017;Harjumaa;Russian;Male;40
2017;Harjumaa;Estonian;Female;24
2017;Läänemaa;Estonian;Male;29
2017;Harjumaa;Estonian;Male;36
2017;Ida-Virumaa;Russian;Male;32
2017;Lääne-Virumaa;Estonian;Female;43
2017;Tartumaa;Estonian;Female;34
2017;Harjumaa;Estonian;Female;40
2017;Lääne-Virumaa;Estonian;Female;41
2017;Harjumaa;Russian;Male;30
2017;Harjumaa;Estonian;Male;38
2017;Jõgevamaa;Estonian;Female;32
2017;Läänemaa;Estonian;Male;24
2017;Harjumaa;Estonian;Male;29
2017;Läänemaa;Estonian;Female;46
2017;Harjumaa;Russian;Female;39
2017;Harjumaa;Estonian;Male;34
2017;Harjumaa;Estonian;Male;16
2017;Harjumaa;Estonian;Male;46
2017;Harjumaa;Estonian;Male;45
2017;Harjumaa;Estonian;Female;41
2017;Ida-Virumaa;Russian;Male;42
2017;Viljandimaa;Estonian;Female;45
2017;Harjumaa;Estonian;Female;47
2017;Lääne-Virumaa;Estonian;Female;41
2017;Pärnumaa;Estonian;Female;35
2017;Harjumaa;Estonian;Male;36
2018;Harjumaa;Estonian;Male;45
2018;Pärnumaa;Estonian;Male;31
2018;Saaremaa;Estonian;Male;25
2018;Harjumaa;Russian;Female;41
2018;Harjumaa;Estonian;Female;46
2018;Harjumaa;Russian;Female;36
2018;Harjumaa;Russian;Male;29
2018;Pärnumaa;Estonian;Female;39
2018;Põlvamaa;Estonian;Female;36
2018;Valgamaa;Russian;Male;35
2018;Pärnumaa;Estonian;Female;25
2018;Lääne-Virumaa;Estonian;Female;38
2018;Raplamaa;Estonian;Male;45
2018;Ida-Virumaa;Russian;Male;43
2018;Harjumaa;Estonian;Male;44
2018;Ida-Virumaa;Russian;Female;48
2018;Harjumaa;Estonian;Female;49
2018;Ida-Virumaa;Russian;Male;39
2018;Raplamaa;Estonian;Male;27
2018;Ida-Virumaa;Russian;Male;33
2018;Harjumaa;Estonian;Female;44
2018;Tartumaa;Estonian;Female;36
2018;Harjumaa;Russian;Female;35
2018;Harjumaa;Estonian;Male;43
2018;Jõgevamaa;Estonian;Male;41
2018;Pärnumaa;Estonian;Female;45
2018;Järvamaa;Estonian;Female;39
2018;Harjumaa;Estonian;Female;47
2018;Tartumaa;Estonian;Male;49
2018;Harjumaa;Russian;Male;40
2018;Harjumaa;Estonian;Male;45
2018;Läänemaa;Estonian;Female;11
2018;Harjumaa;Estonian;Male;39
2018;Harjumaa;Estonian;Female;42
2018;Ida-Virumaa;Russian;Female;45
2018;Harjumaa;Estonian;Female;42
2018;Harjumaa;Russian;Male;43
2018;Valgamaa;Estonian;Female;40
2018;Harjumaa;Estonian;Male;42
2018;Harjumaa;Estonian;Female;41
2018;Harjumaa;Estonian;Female;37
2018;Järvamaa;Estonian;Female;40
2018;Harjumaa;Estonian;Female;43
2018;Raplamaa;Estonian;Female;44
2018;Põlvamaa;Estonian;Female;46
2018;Harjumaa;Estonian;Female;45
2018;Harjumaa;Estonian;Male;44
2018;Viljandimaa;Estonian;Male;38
2018;Harjumaa;Estonian;Male;47
2018;Harjumaa;Estonian;Female;28
2018;Harjumaa;Russian;Male;41
2018;Järvamaa;Estonian;Female;33
2018;Harjumaa;Estonian;Female;43
2018;Harjumaa;Estonian;Male;41
2018;Ida-Virumaa;Estonian;Male;46
2018;Ida-Virumaa;Estonian;Male;40
2018;Ida-Virumaa;Estonian;Male;43
2018;Harjumaa;Estonian;Female;35
2018;Harjumaa;Russian;Male;32
2018;Järvamaa;Estonian;Male;29
2018;Harjumaa;Estonian;Male;48
2018;Valgamaa;Estonian;Male;36
2018;Tartumaa;Estonian;Male;28
2018;Harjumaa;Russian;Female;45
2018;Harjumaa;Estonian;Male;41
2018;Pärnumaa;Estonian;Female;38
2018;Pärnumaa;Estonian;Male;23
2018;Põlvamaa;Estonian;Male;18
2018;Harjumaa;Estonian;Male;43
2018;Harjumaa;Russian;Male;41
2018;Harjumaa;Estonian;Male;49
2018;Ida-Virumaa;Russian;Male;39
2018;Harjumaa;Estonian;Female;35
2018;Harjumaa;Estonian;Male;44
2018;Jõgevamaa;Estonian;Female;48
2018;Raplamaa;Estonian;Male;46
2018;Harjumaa;Estonian;Female;43
2018;Tartumaa;Estonian;Female;48
2018;Ida-Virumaa;Russian;Female;38
2018;Tartumaa;Estonian;Female;42
2018;Valgamaa;Estonian;Male;28
2018;Harjumaa;Estonian;Male;44
2018;Harjumaa;Estonian;Male;27
2018;Harjumaa;Estonian;Male;46
2018;Harjumaa;Estonian;Female;42
2018;Harjumaa;Estonian;Male;41
2018;Harjumaa;Russian;Female;36
2018;Viljandimaa;Estonian;Female;38
2018;Harjumaa;Estonian;Male;38
2018;Järvamaa;Estonian;Male;43
2018;Harjumaa;Russian;Male;37
2018;Põlvamaa;Estonian;Male;44
2018;Tartumaa;Estonian;Male;47
2018;Tartumaa;Estonian;Male;43
2018;Harjumaa;Estonian;Male;46
2018;Ida-Virumaa;Russian;Female;48
2018;Viljandimaa;Estonian;Female;43
2018;Harjumaa;Russian;Female;18
2018;Harjumaa;Estonian;Female;32
2018;Harjumaa;Russian;Male;49
2018;Harjumaa;Estonian;Male;41
2018;Harjumaa;Russian;Male;46
2018;Harjumaa;Russian;Female;25
2018;Harjumaa;Estonian;Female;35
2018;Harjumaa;Estonian;Female;40
2018;Valgamaa;Estonian;Female;42
2018;Võrumaa;Russian;Female;38
2018;Harjumaa;Estonian;Male;49
2018;Harjumaa;Estonian;Male;26
2018;Tartumaa;Estonian;Male;44
2018;Harjumaa;Russian;Female;45
2018;Tartumaa;Estonian;Male;44
2018;Harjumaa;Estonian;Male;36
2018;Lääne-Virumaa;Estonian;Female;45
2018;Tartumaa;Estonian;Male;39
2018;Saaremaa;Estonian;Female;40
2018;Harjumaa;Russian;Female;46
2018;Pärnumaa;Russian;Male;18
2018;Saaremaa;Estonian;Female;43
2018;Ida-Virumaa;Russian;Male;38
2018;Pärnumaa;Estonian;Female;37
2018;Harjumaa;Estonian;Female;44
2018;Tartumaa;Estonian;Female;33
2018;Harjumaa;Estonian;Male;39
2018;Harjumaa;Estonian;Female;45
2018;Harjumaa;Russian;Female;44
2018;Saaremaa;Estonian;Male;42
2018;Harjumaa;Russian;Male;37
2018;Tartumaa;Estonian;Male;45
2018;Harjumaa;Estonian;Female;46
2018;Pärnumaa;Estonian;Male;39
2018;Saaremaa;Estonian;Male;27
2018;Lääne-Virumaa;Estonian;Female;48
2018;Saaremaa;Estonian;Female;43
2018;Harjumaa;Estonian;Female;48
2018;Pärnumaa;Estonian;Male;16
2018;Pärnumaa;Estonian;Female;40
2018;Viljandimaa;Estonian;Female;26
2018;Harjumaa;Estonian;Female;44
2018;Harjumaa;Estonian;Female;34
2018;Harjumaa;Estonian;Male;34
2018;Järvamaa;Estonian;Female;48
2018;Harjumaa;Russian;Male;47
2018;Harjumaa;Estonian;Male;40
2018;Tartumaa;Estonian;Female;38
2018;Harjumaa;Estonian;Female;47
2018;Tartumaa;Estonian;Male;29
2018;Ida-Virumaa;Russian;Male;42
2018;Harjumaa;Estonian;Female;48
2018;Järvamaa;Estonian;Male;46
2018;Harjumaa;Estonian;Male;30
2018;Hiiumaa;Estonian;Female;45
2018;Harjumaa;Russian;Female;48
2018;Pärnumaa;Estonian;Female;47
2018;Harjumaa;Estonian;Male;44
2018;Jõgevamaa;Estonian;Female;32
2018;Harjumaa;Estonian;Female;33
2018;Ida-Virumaa;Russian;Female;37
2018;Saaremaa;Estonian;Female;29
2018;Tartumaa;Estonian;Female;41
2018;Lääne-Virumaa;Estonian;Male;33
2018;Harjumaa;Estonian;Male;39
2018;Harjumaa;Russian;Male;33
2018;Pärnumaa;Estonian;Female;39
2018;Ida-Virumaa;Russian;Female;37
2018;Ida-Virumaa;Estonian;Male;45
2018;Lääne-Virumaa;Estonian;Male;29
2018;Harjumaa;Estonian;Male;37
2018;Harjumaa;Estonian;Female;42
2018;Lääne-Virumaa;Estonian;Female;45
2018;Ida-Virumaa;Estonian;Male;47
2018;Jõgevamaa;Estonian;Female;40
2018;Harjumaa;Estonian;Male;48
2018;Viljandimaa;Estonian;Female;15
2018;Harjumaa;Estonian;Male;40
2018;Harjumaa;Russian;Male;45
2018;Harjumaa;Estonian;Female;46
2018;Harjumaa;Estonian;Male;33
2018;Harjumaa;Estonian;Female;37
2018;Raplamaa;Estonian;Female;46
2018;Valgamaa;Estonian;Female;36
2018;Saaremaa;Estonian;Female;31
2018;Pärnumaa;Estonian;Female;45
2018;Harjumaa;Estonian;Female;36
2018;Harjumaa;Estonian;Female;49
2018;Harjumaa;Estonian;Male;35
2018;Tartumaa;Estonian;Male;46
2018;Harjumaa;Estonian;Female;43
2018;Ida-Virumaa;Russian;Female;45
2018;Ida-Virumaa;Estonian;Male;38
2018;Tartumaa;Estonian;Male;25
2018;Ida-Virumaa;Estonian;Male;49
2018;Harjumaa;Estonian;Female;39
2018;Tartumaa;Estonian;Male;36
2018;Harjumaa;Estonian;Female;49
2018;Harjumaa;Russian;Male;43
2018;Harjumaa;Estonian;Male;45
2018;Harjumaa;Estonian;Female;42
2018;Tartumaa;Estonian;Female;44
2018;Ida-Virumaa;Estonian;Male;41
2018;Harjumaa;Russian;Female;41
2018;Valgamaa;Estonian;Female;43
2018;Harjumaa;Estonian;Female;44
2018;Harjumaa;Russian;Female;39
2018;Harjumaa;Russian;Male;30
2018;Lääne-Virumaa;Estonian;Male;45
2018;Võrumaa;Estonian;Male;43
2018;Hiiumaa;Estonian;Male;38
2018;Hiiumaa;Estonian;Male;25
2018;Harjumaa;Estonian;Female;36
2018;Hiiumaa;Estonian;Female;44
2018;Hiiumaa;Estonian;Male;45
2018;Harjumaa;Estonian;Male;37
2018;Harjumaa;Estonian;Male;33
2018;Viljandimaa;Estonian;Female;47
2018;Harjumaa;Estonian;Male;47
2018;Harjumaa;Estonian;Female;41
2018;Harjumaa;Russian;Female;44
2018;Harjumaa;Estonian;Male;39
2018;Harjumaa;Russian;Male;42
2018;Harjumaa;Estonian;Male;46
2018;Harjumaa;Estonian;Male;40
2018;Pärnumaa;Estonian;Male;41
2018;Harjumaa;Estonian;Male;44
2018;Harjumaa;Russian;Female;49
2018;Valgamaa;Estonian;Male;13
2018;Harjumaa;Estonian;Female;48
2018;Harjumaa;Estonian;Male;46
2018;Lääne-Virumaa;Estonian;Male;36
2018;Pärnumaa;Estonian;Female;36
2018;Harjumaa;Estonian;Female;42
2018;Ida-Virumaa;Russian;Female;44
2018;Harjumaa;Russian;Female;21
2018;Saaremaa;Estonian;Female;35
2018;Harjumaa;Estonian;Female;48
2018;Harjumaa;Estonian;Female;45
2018;Lääne-Virumaa;Russian;Female;31
2018;Harjumaa;Russian;Male;35
2018;Ida-Virumaa;Russian;Female;42
2018;Harjumaa;Estonian;Male;48
2018;Lääne-Virumaa;Estonian;Female;47
2018;Pärnumaa;Estonian;Female;40
2018;Viljandimaa;Estonian;Male;44
2018;Harjumaa;Estonian;Female;45
2018;Pärnumaa;Estonian;Male;40
2018;Harjumaa;Estonian;Male;43
2018;Valgamaa;Estonian;Male;40
2018;Pärnumaa;Estonian;Male;36
2018;Harjumaa;Russian;Male;33
2018;Tartumaa;Russian;Male;45
2018;Pärnumaa;Estonian;Female;42
2018;Valgamaa;Estonian;Female;47
2018;Tartumaa;Estonian;Male;41
2018;Harjumaa;Estonian;Male;41
2018;Pärnumaa;Estonian;Male;26
2018;Harjumaa;Estonian;Male;44
2018;Valgamaa;Estonian;Male;39
2018;Harjumaa;Estonian;Female;25
2018;Harjumaa;Estonian;Male;26
2018;Pärnumaa;Estonian;Male;36
2018;Harjumaa;Estonian;Female;41
2018;Ida-Virumaa;Russian;Female;35
2018;Harjumaa;Russian;Female;36
2018;Harjumaa;Estonian;Female;43
2018;Harjumaa;Estonian;Male;45
2018;Harjumaa;Estonian;Male;45
2018;Harjumaa;Russian;Female;41
2018;Harjumaa;Estonian;Female;43
2018;Harjumaa;Russian;Male;44
2018;Ida-Virumaa;Russian;Male;49
2018;Harjumaa;Estonian;Female;39
2018;Harjumaa;Estonian;Female;44
2018;Harjumaa;Estonian;Female;40
2018;Harjumaa;Estonian;Female;32
2018;Tartumaa;Russian;Male;35
2018;Raplamaa;Estonian;Male;38
2018;Ida-Virumaa;Russian;Female;44
2018;Võrumaa;Estonian;Female;44
2018;Harjumaa;Russian;Male;42
2018;Jõgevamaa;Estonian;Male;45
2018;Harjumaa;Estonian;Female;41
2018;Järvamaa;Estonian;Female;29
2018;Tartumaa;Estonian;Male;46
2018;Harjumaa;Estonian;Female;35
2018;Harjumaa;Estonian;Female;31
2018;Harjumaa;Estonian;Male;38
2018;Harjumaa;Russian;Female;46
2018;Harjumaa;Russian;Male;46
2018;Harjumaa;Estonian;Female;49
2018;Ida-Virumaa;Russian;Male;39
2018;Harjumaa;Estonian;Female;38
2018;Tartumaa;Estonian;Male;44
2018;Viljandimaa;Estonian;Male;41
2018;Tartumaa;Estonian;Male;41
2018;Harjumaa;Estonian;Female;39
2018;Ida-Virumaa;Estonian;Female;48
2018;Harjumaa;Estonian;Female;47
2018;Harjumaa;Estonian;Female;41
2018;Harjumaa;Russian;Male;33
2018;Lääne-Virumaa;Estonian;Male;39
2018;Harjumaa;Estonian;Female;41
2018;Viljandimaa;Estonian;Female;43
2018;Lääne-Virumaa;Russian;Female;37
2018;Põlvamaa;Estonian;Female;36
2018;Harjumaa;Estonian;Female;44
2018;Pärnumaa;Estonian;Female;26
2018;Ida-Virumaa;Russian;Male;45
2018;Harjumaa;Estonian;Female;38
2018;Raplamaa;Estonian;Male;31
2018;Tartumaa;Estonian;Female;41
2018;Harjumaa;Estonian;Male;38
2018;Lääne-Virumaa;Estonian;Male;42
2018;Võrumaa;Estonian;Male;38
2018;Ida-Virumaa;Russian;Male;45
2018;Jõgevamaa;Estonian;Female;44
2018;Harjumaa;Estonian;Female;37
2018;Harjumaa;Russian;Female;46
2018;Harjumaa;Estonian;Female;45
2018;Valgamaa;Estonian;Male;38
2018;Tartumaa;Estonian;Female;33
2018;Lääne-Virumaa;Estonian;Female;42
2018;Ida-Virumaa;Russian;Male;39
2018;Harjumaa;Estonian;Male;30
2018;Harjumaa;Estonian;Female;43
2018;Harjumaa;Estonian;Male;47
2018;Pärnumaa;Russian;Male;41
2018;Harjumaa;Estonian;Male;42
2018;Ida-Virumaa;Russian;Male;33
2018;Harjumaa;Estonian;Male;33
2018;Pärnumaa;Estonian;Female;42
2018;Tartumaa;Estonian;Female;39
2018;Pärnumaa;Estonian;Female;37
2018;Harjumaa;Estonian;Male;35
2018;Võrumaa;Estonian;Female;40
2018;Tartumaa;Estonian;Male;25
2018;Harjumaa;Russian;Female;35
2018;Harjumaa;Estonian;Female;27
2018;Tartumaa;Estonian;Male;44
2018;Tartumaa;Estonian;Female;19
2018;Pärnumaa;Estonian;Male;42
2018;Harjumaa;Estonian;Male;49
2018;Jõgevamaa;Estonian;Male;23
2018;Lääne-Virumaa;Estonian;Male;40
2018;Harjumaa;Estonian;Male;24
2018;Võrumaa;Estonian;Male;35
2018;Harjumaa;Estonian;Male;32
2018;Pärnumaa;Estonian;Male;43
2018;Harjumaa;Estonian;Female;31
2018;Harjumaa;Estonian;Female;38
2018;Harjumaa;Estonian;Male;25
2018;Saaremaa;Estonian;Male;48
2018;Tartumaa;Estonian;Female;44
2018;Tartumaa;Estonian;Male;49
2018;Pärnumaa;Russian;Male;37
2018;Ida-Virumaa;Russian;Male;44
2018;Harjumaa;Estonian;Male;33
2018;Harjumaa;Estonian;Female;37
2018;Pärnumaa;Estonian;Male;41
2018;Harjumaa;Estonian;Female;40
2018;Pärnumaa;Estonian;Female;44
2018;Tartumaa;Estonian;Female;42
2018;Võrumaa;Estonian;Female;45
2018;Harjumaa;Estonian;Female;47
2018;Viljandimaa;Estonian;Male;38
2018;Ida-Virumaa;Russian;Male;42
2018;Harjumaa;Estonian;Female;25
2018;Harjumaa;Estonian;Male;32
2018;Harjumaa;Estonian;Male;32
2018;Harjumaa;Russian;Female;43
2018;Pärnumaa;Estonian;Male;49
2018;Harjumaa;Russian;Female;41
2018;Harjumaa;Estonian;Female;41
2018;Lääne-Virumaa;Estonian;Male;33
2018;Viljandimaa;Estonian;Female;36
2018;Harjumaa;Estonian;Female;34
2018;Ida-Virumaa;Russian;Male;43
2018;Valgamaa;Estonian;Male;45
2018;Harjumaa;Estonian;Female;49
2018;Harjumaa;Estonian;Male;46
2018;Harjumaa;Russian;Male;25
2018;Ida-Virumaa;Russian;Female;49
2018;Tartumaa;Estonian;Male;38
2018;Harjumaa;Estonian;Female;42
2018;Harjumaa;Estonian;Male;48
2018;Pärnumaa;Estonian;Female;32
2018;Ida-Virumaa;Russian;Male;43
2018;Raplamaa;Estonian;Male;46
2018;Tartumaa;Estonian;Male;28
2018;Raplamaa;Estonian;Male;46
2018;Harjumaa;Russian;Female;37
2018;Harjumaa;Russian;Female;43
2018;Harjumaa;Russian;Male;44
2018;Pärnumaa;Estonian;Male;24
2018;Harjumaa;Russian;Male;33
2018;Tartumaa;Estonian;Female;23
2018;Põlvamaa;Estonian;Female;44
2018;Harjumaa;Estonian;Male;39
2018;Harjumaa;Estonian;Female;44
2018;Tartumaa;Estonian;Male;36
2018;Harjumaa;Estonian;Male;40
2018;Harjumaa;Estonian;Female;38
2018;Harjumaa;Estonian;Male;31
2018;Harjumaa;Russian;Female;47
2018;Harjumaa;Estonian;Female;38
2018;Harjumaa;Russian;Female;46
2018;Lääne-Virumaa;Estonian;Female;48
2018;Harjumaa;Estonian;Female;47
2018;Tartumaa;Estonian;Male;45
2018;Harjumaa;Estonian;Female;40
2018;Harjumaa;Estonian;Male;19
2018;Pärnumaa;Estonian;Female;45
2018;Ida-Virumaa;Russian;Female;46
2018;Harjumaa;Russian;Male;43
2018;Harjumaa;Estonian;Female;49
2018;Raplamaa;Estonian;Male;49
2018;Ida-Virumaa;Russian;Male;47
2018;Tartumaa;Estonian;Female;41
2018;Pärnumaa;Estonian;Female;23
2018;Tartumaa;Estonian;Male;39
2018;Harjumaa;Russian;Male;21
2018;Võrumaa;Estonian;Female;31
2018;Harjumaa;Russian;Male;28
2018;Ida-Virumaa;Russian;Male;46
2018;Valgamaa;Estonian;Male;40
2018;Harjumaa;Estonian;Female;31
2018;Pärnumaa;Estonian;Female;26
2018;Harjumaa;Estonian;Female;46
2018;Harjumaa;Estonian;Female;36
2018;Pärnumaa;Russian;Male;42
2018;Tartumaa;Estonian;Female;39
2018;Harjumaa;Estonian;Female;42
2018;Harjumaa;Estonian;Female;44
2018;Harjumaa;Estonian;Male;38
2018;Pärnumaa;Estonian;Male;30
2018;Jõgevamaa;Estonian;Male;39
2018;Harjumaa;Russian;Female;41
2018;Harjumaa;Estonian;Male;30
2018;Raplamaa;Estonian;Female;38
2018;Ida-Virumaa;Russian;Female;45
2018;Saaremaa;Estonian;Female;35
2018;Järvamaa;Estonian;Female;43
2018;Harjumaa;Estonian;Female;36
2018;Viljandimaa;Estonian;Female;39
2018;Harjumaa;Estonian;Male;49
2018;Läänemaa;Estonian;Male;29
2018;Harjumaa;Russian;Female;41
2018;Ida-Virumaa;Russian;Male;28
2018;Pärnumaa;Estonian;Female;48
2018;Harjumaa;Estonian;Male;47
2018;Harjumaa;Estonian;Male;22
2018;Harjumaa;Estonian;Female;45
2018;Ida-Virumaa;Russian;Male;40
2018;Harjumaa;Estonian;Female;39
2018;Harjumaa;Estonian;Female;37
2018;Harjumaa;Russian;Male;32
2018;Tartumaa;Estonian;Male;49
2018;Harjumaa;Russian;Male;39
2018;Võrumaa;Estonian;Male;33
2018;Harjumaa;Estonian;Male;49
2018;Pärnumaa;Estonian;Male;29
2018;Harjumaa;Estonian;Female;42
2018;Tartumaa;Estonian;Female;22
2018;Harjumaa;Estonian;Female;45
2018;Harjumaa;Estonian;Male;48
2018;Harjumaa;Estonian;Male;21
2018;Harjumaa;Russian;Female;38
2018;Põlvamaa;Estonian;Female;43
2018;Pärnumaa;Estonian;Male;36
2018;Harjumaa;Estonian;Male;34
2018;Saaremaa;Estonian;Male;43
2018;Harjumaa;Estonian;Male;45
2018;Harjumaa;Estonian;Female;46
2018;Harjumaa;Estonian;Female;40
2018;Harjumaa;Russian;Male;29
2018;Järvamaa;Estonian;Female;30
2018;Tartumaa;Estonian;Male;33
2018;Ida-Virumaa;Russian;Male;47
2018;Harjumaa;Estonian;Male;30
2018;Harjumaa;Russian;Male;40
2018;Harjumaa;Estonian;Female;47
2018;Harjumaa;Estonian;Female;41
2018;Harjumaa;Russian;Female;31
2018;Võrumaa;Estonian;Male;38
2018;Võrumaa;Estonian;Male;48
2018;Jõgevamaa;Estonian;Female;43
2018;Saaremaa;Estonian;Female;38
2018;Ida-Virumaa;Estonian;Female;48
2018;Tartumaa;Estonian;Female;36
2018;Harjumaa;Estonian;Female;48
2018;Harjumaa;Estonian;Female;46
2018;Harjumaa;Russian;Male;25
2018;Harjumaa;Estonian;Male;33
2018;Harjumaa;Estonian;Female;47
